algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.0794687688309335,0.3280467987060547,0.12787199020385742,0.20017480850219727,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.978964561713612,0.37117457389831543,0.16170287132263184,0.2094717025756836,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.077828018964786,0.33814072608947754,0.13240528106689453,0.205735445022583,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.091199295269076,0.3876829147338867,0.19031500816345215,0.19736790657043457,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.167106575530203,0.22243714332580566,0.08591556549072266,0.136521577835083,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.050912896326125,0.27745628356933594,0.11760520935058594,0.15985107421875,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.983974732224713,0.41721510887145996,0.19424843788146973,0.22296667098999023,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.055142317043745,0.3796215057373047,0.1514573097229004,0.2281641960144043,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.0574034126108245,0.3661468029022217,0.12790584564208984,0.23824095726013184,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.122257459448235,0.3668062686920166,0.11274290084838867,0.25406336784362793,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.140565661372238,0.3909780979156494,0.16215062141418457,0.22882747650146484,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.147109267482928,0.3632848262786865,0.09243464469909668,0.27085018157958984,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.176136476286339,0.3347318172454834,0.09896993637084961,0.2357618808746338,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.129369384898236,0.4285871982574463,0.14708232879638672,0.28150486946105957,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.063034356552013,0.36150383949279785,0.1426866054534912,0.21881723403930664,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.081437287650815,0.27835536003112793,0.08889317512512207,0.18946218490600586,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.16226117284297,0.8100359439849854,0.2481400966644287,0.5618958473205566,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.094162736341823,0.694835901260376,0.2582366466522217,0.4365992546081543,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.129907664509282,0.5266726016998291,0.22538113594055176,0.30129146575927734,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.102744941705093,0.7693865299224854,0.2763330936431885,0.4930534362792969,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.072775101736542,0.6115801334381104,0.22489476203918457,0.3866853713989258,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.132087623751404,0.8837413787841797,0.3442518711090088,0.5394895076751709,,,,,,central,
