algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.0888241473936375,24.371451139450073,2.789975643157959,21.581475496292114,-0.41619881163395434,0.02312324587603724,-2.239213909667995,-29.554725283521815,37.16945818758739,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.049786265112488,24.530295848846436,2.7768561840057373,21.7534396648407,-0.4146155965382956,0.02275846792459126,-2.1761262889711497,-31.459923006472025,37.49117563835586,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.074447001461493,24.213918209075928,2.8364975452423096,21.377420663833618,-0.42149230294746376,0.02306470663057069,-2.201757461303745,-30.818522019579035,37.42678902875938,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.082142017657645,24.069786548614502,2.7145678997039795,21.355218648910522,-0.4234298430786376,0.023269327666711068,-2.232609217066144,-30.029046354427123,37.34057191626795,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.016051890256946,24.400177717208862,2.761579990386963,21.6385977268219,-0.41996404385635655,0.02325836549733508,-2.251050285672386,-28.253238340801662,36.637080502817895,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.068245360529701,24.3661367893219,2.7559244632720947,21.610212326049805,-0.4224262365498763,0.022947526245956352,-2.1739617984154043,-32.18916073976748,37.834149846173794,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.055867179355644,24.050736665725708,2.8264546394348145,21.224282026290894,-0.41939946228156444,0.023299196803856653,-2.260048690395726,-28.317750478830277,36.759321336656605,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.090154977384671,23.99525213241577,2.76676607131958,21.22848606109619,-0.41093484135531577,0.022846202093786478,-2.210058463111483,-30.798569566457825,37.49982265859547,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.067021897470767,24.534577131271362,2.7996373176574707,21.73493981361389,-0.4231146956149687,0.02344296846863019,-2.2696691207776563,-28.05959929510929,36.72644975346027,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.076365564032557,24.494001150131226,2.8303604125976562,21.66364073753357,-0.41693802673979485,0.022895666512972913,-2.1906248906939814,-30.038654563311894,36.92553035443756,regression,
