algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.7505037367928713,43.58695077896118,43.00719738006592,0.5797533988952637,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.71691863088291,54.007938385009766,53.440062284469604,0.5678761005401611,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.747339101143209,51.82455921173096,51.3094003200531,0.5151588916778564,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.743668229585099,41.9695086479187,41.42588996887207,0.5436186790466309,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.775360741742926,59.47339367866516,58.87939739227295,0.5939962863922119,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.821927489970519,46.22072982788086,45.640499114990234,0.580230712890625,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.755330942780258,65.44094347953796,64.91113924980164,0.5298042297363281,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.7493254970594063,41.18221879005432,40.70756125450134,0.4746575355529785,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.7763808309316973,47.73622131347656,47.17129325866699,0.5649280548095703,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.7564393246210037,51.762248277664185,51.12298035621643,0.6392679214477539,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.706461559216043,55.85593581199646,54.86333250999451,0.9926033020019531,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.77345310658698,64.33165836334229,63.826273918151855,0.5053844451904297,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.8604908829806424,56.839627742767334,54.34986972808838,2.489758014678955,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.8092243948108244,52.242026567459106,51.107906103134155,1.1341204643249512,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.6725895829760167,63.69077968597412,63.16466021537781,0.5261194705963135,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.756534812184974,64.93432641029358,64.16161608695984,0.7727103233337402,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.690792217071682,55.18395233154297,54.670839071273804,0.513113260269165,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.7538583427001635,56.50455832481384,56.073787212371826,0.4307711124420166,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.801518807489526,61.85735893249512,61.31546354293823,0.5418953895568848,,,,,,central,
RLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.786917108767679,56.60428071022034,56.20445775985718,0.3998229503631592,,,,,,central,
NLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.7617089977305187,79.45688486099243,64.97468185424805,14.482203006744385,,,,,,central,
NLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.834548379518261,58.03500199317932,49.001347064971924,9.033654928207397,,,,,,central,
NLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.8177068798129477,63.05915069580078,55.363802433013916,7.695348262786865,,,,,,central,
NLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.850307994326202,67.04996633529663,56.16919660568237,10.880769729614258,,,,,,central,
NLSM,Heston,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100.5,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,2.796088062797038,65.01312398910522,54.20768737792969,10.805436611175537,,,,,,central,
