algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.130030495648242,1.7455337047576904,0.6598670482635498,1.0856666564941406,-0.42348605665528627,0.02341261871649469,-2.2585919352400947,-30.377542200281972,37.774643541604696,regression,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.072465851004409,1.718395709991455,0.5634193420410156,1.1549763679504395,-0.4340556434415439,0.023468868116124895,-2.219872113467039,-30.315022466600656,37.35618715805391,regression,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.091735933067042,1.75862717628479,0.5525758266448975,1.2060513496398926,-0.40888230704154305,0.02297601086346703,-2.2462038408323397,-29.69110795612755,37.307547082105195,regression,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.069938661780299,2.0862057209014893,0.7371764183044434,1.349029302597046,-0.41509817797372195,0.022770870849110992,-2.1751863468645736,-30.82022838742375,37.16193127145046,regression,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.972412353512738,2.1809959411621094,0.619335412979126,1.5616605281829834,-0.44277237411468695,0.023572767585127028,-2.202071028776334,-29.79946238034395,36.92039728368728,regression,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.171977239374456,2.273495674133301,0.9170515537261963,1.3564441204071045,-0.4210464123255977,0.022889449650007464,-2.1640590064047824,-29.953318916293817,36.61720332056714,regression,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.032744170246644,1.8387384414672852,0.6143300533294678,1.2244083881378174,-0.43072093062673833,0.023154452205147728,-2.1756485793835227,-29.054769056924187,36.28382554788719,regression,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.027166137144093,1.8391270637512207,0.6918964385986328,1.147230625152588,-0.42115233963351617,0.02295094766168258,-2.1830695273117313,-30.271540809605423,36.96642003673538,regression,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.042893105170577,2.260059118270874,0.7870571613311768,1.4730019569396973,-0.4046789322580957,0.02261684726478424,-2.197830136407841,-29.03244458567541,36.49448027576666,regression,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.069742275260467,2.1607701778411865,0.7054803371429443,1.4552898406982422,-0.4310961154513375,0.023718960352286975,-2.284824379437684,-30.844061168959836,38.27022849886624,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.155650547938706,7.435279607772827,1.056133508682251,6.379146099090576,-0.43438639456791783,0.023445812328819895,-2.209447965527455,-30.49053652162872,37.33970319186536,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.130139973198993,9.038293600082397,0.9944183826446533,8.043875217437744,-0.4097356505544858,0.022889978919649112,-2.2228105324974443,-30.31824868471728,37.38718457481504,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.118076239642875,13.78239107131958,0.8795475959777832,12.902843475341797,-0.424313088612446,0.023333384581479547,-2.2392076612515366,-28.588929597889294,36.68650076727932,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.104540547551352,6.668273448944092,0.6688425540924072,5.999430894851685,-0.40852933940675484,0.022697764889408684,-2.191679253470396,-30.225448350094073,37.029472653885875,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.08677406340351,9.19629192352295,0.8591644763946533,8.337127447128296,-0.4303166898396005,0.02322164596104268,-2.188407039840359,-29.298673284509913,36.53336439955764,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.016976674681359,13.007116317749023,0.8909740447998047,12.116142272949219,-0.43735073360757903,0.023550526318664163,-2.2225027619608704,-29.875559570276614,37.1627641603655,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.124182598515304,11.24121642112732,0.8269524574279785,10.41426396369934,-0.4350091313992004,0.02357504790853001,-2.233754794784236,-29.263657861229497,36.96933511480212,regression,
